1.000152576000000000e+09,6.000000000000000000e+09
1.001152768000000000e+09,6.000000000000000000e+09
1.002152896000000000e+09,6.000000000000000000e+09
1.003153088000000000e+09,6.000000000000000000e+09
1.004153216000000000e+09,6.000000000000000000e+09
1.005153408000000000e+09,6.000000000000000000e+09
1.006153600000000000e+09,6.000000000000000000e+09
1.007153728000000000e+09,6.000000000000000000e+09
1.008153920000000000e+09,6.000000000000000000e+09
1.009154112000000000e+09,6.000000000000000000e+09
1.010154240000000000e+09,6.000000000000000000e+09
1.011154432000000000e+09,6.000000000000000000e+09
1.012154624000000000e+09,6.000000000000000000e+09
1.013154752000000000e+09,6.000000000000000000e+09
1.014154944000000000e+09,6.000000000000000000e+09
1.015155136000000000e+09,6.000000000000000000e+09
1.016155264000000000e+09,6.000000000000000000e+09
1.017155456000000000e+09,6.000000000000000000e+09
1.018155648000000000e+09,6.000000000000000000e+09
1.019155776000000000e+09,6.000000000000000000e+09
1.020155968000000000e+09,6.000000000000000000e+09
1.021156160000000000e+09,6.000000000000000000e+09
1.022156288000000000e+09,6.000000000000000000e+09
1.023156480000000000e+09,6.000000000000000000e+09
1.024156608000000000e+09,6.000000000000000000e+09
1.025156800000000000e+09,6.000000000000000000e+09
1.026156992000000000e+09,6.000000000000000000e+09
1.027157120000000000e+09,6.000000000000000000e+09
1.028157312000000000e+09,6.000000000000000000e+09
1.029157504000000000e+09,6.000000000000000000e+09
1.030157632000000000e+09,6.000000000000000000e+09
1.031157824000000000e+09,6.000000000000000000e+09
1.032158016000000000e+09,6.000000000000000000e+09
1.033158144000000000e+09,6.000000000000000000e+09
1.034158336000000000e+09,6.000000000000000000e+09
1.035158528000000000e+09,6.000000000000000000e+09
1.036158656000000000e+09,6.000000000000000000e+09
1.037158848000000000e+09,6.000000000000000000e+09
1.038159040000000000e+09,6.000000000000000000e+09
1.039159168000000000e+09,6.000000000000000000e+09
1.040159360000000000e+09,6.000000000000000000e+09
1.041159488000000000e+09,6.000000000000000000e+09
1.042159680000000000e+09,6.000000000000000000e+09
1.043159872000000000e+09,6.000000000000000000e+09
1.044160000000000000e+09,6.000000000000000000e+09
1.045160192000000000e+09,6.000000000000000000e+09
