1.000000000000000000e+09,-7.492404174804687500e+01,-7.614012145996093750e+01
1.000816320000000000e+09,-7.491409301757812500e+01,-7.618005371093750000e+01
1.001632640000000000e+09,-7.498736572265625000e+01,-7.636328125000000000e+01
1.002448960000000000e+09,-7.492700195312500000e+01,-7.630676269531250000e+01
1.003265280000000000e+09,-7.494210815429687500e+01,-7.642123413085937500e+01
1.004081664000000000e+09,-7.514865112304687500e+01,-7.643557739257812500e+01
1.004897984000000000e+09,-7.513009643554687500e+01,-7.650077819824218750e+01
1.005714304000000000e+09,-7.521649169921875000e+01,-7.657598876953125000e+01
1.006530624000000000e+09,-7.513998413085937500e+01,-7.649539184570312500e+01
1.007346944000000000e+09,-7.525296020507812500e+01,-7.654104614257812500e+01
1.008163264000000000e+09,-7.510159301757812500e+01,-7.644830322265625000e+01
1.008979584000000000e+09,-7.519477844238281250e+01,-7.654664611816406250e+01
1.009795904000000000e+09,-7.527075195312500000e+01,-7.645425415039062500e+01
1.010612224000000000e+09,-7.503680419921875000e+01,-7.648471069335937500e+01
1.011428544000000000e+09,-7.516055297851562500e+01,-7.644116210937500000e+01
1.012244928000000000e+09,-7.522781372070312500e+01,-7.648788452148437500e+01
1.013061248000000000e+09,-7.527740478515625000e+01,-7.670816040039062500e+01
1.013877568000000000e+09,-7.528887939453125000e+01,-7.660116577148437500e+01
1.014693888000000000e+09,-7.520312500000000000e+01,-7.641583251953125000e+01
1.015510208000000000e+09,-7.509980773925781250e+01,-7.659109497070312500e+01
1.016326528000000000e+09,-7.522503662109375000e+01,-7.655732727050781250e+01
1.017142848000000000e+09,-7.532168579101562500e+01,-7.668756103515625000e+01
1.017959168000000000e+09,-7.541235351562500000e+01,-7.674224853515625000e+01
1.018775488000000000e+09,-7.542028808593750000e+01,-7.674150085449218750e+01
1.019591808000000000e+09,-7.545068359375000000e+01,-7.667645263671875000e+01
1.020408192000000000e+09,-7.543301391601562500e+01,-7.675927734375000000e+01
1.021224512000000000e+09,-7.546557617187500000e+01,-7.671090698242187500e+01
1.022040832000000000e+09,-7.557632446289062500e+01,-7.677426147460937500e+01
1.022857152000000000e+09,-7.557783508300781250e+01,-7.680703735351562500e+01
1.023673472000000000e+09,-7.548321533203125000e+01,-7.679586791992187500e+01
1.024489792000000000e+09,-7.547235107421875000e+01,-7.679644775390625000e+01
1.025306112000000000e+09,-7.542999267578125000e+01,-7.691940307617187500e+01
1.026122432000000000e+09,-7.539245605468750000e+01,-7.673800659179687500e+01
1.026938752000000000e+09,-7.530380249023437500e+01,-7.661697387695312500e+01
1.027755072000000000e+09,-7.521453857421875000e+01,-7.646975708007812500e+01
1.028571456000000000e+09,-7.513177490234375000e+01,-7.649244689941406250e+01
1.029387776000000000e+09,-7.505871582031250000e+01,-7.637933349609375000e+01
1.030204096000000000e+09,-7.511212158203125000e+01,-7.643858337402343750e+01
1.031020416000000000e+09,-7.513427734375000000e+01,-7.649818420410156250e+01
