Spectrum,07.09.2018 14:50:55
[Global Parameters]
-20.146259307861328
-20.248790740966797
-21.956510543823242
-24.499940872192383
-29.30994987487793
-22.007680892944336
-19.244550704956055
-16.969419479370117
-24.644739151000977
-26.157949447631836
-23.124399185180664
-24.406139373779297
-29.860769271850586
-32.014850616455078
-22.723079681396484
-20.886510848999023
-22.719089508056641
-20.409250259399414
-19.905879974365234
-26.091510772705078
-18.693599700927734
-20.977109909057617
-22.776689529418945
-24.90431022644043
-24.214149475097656
-20.022199630737305
-25.507259368896484
-21.445980072021484
-21.176460266113281
-22.744569778442383
-19.221370697021484
-21.58098030090332
-26.928569793701172
-27.671489715576172
-28.81028938293457
-25.294170379638672
-18.24669075012207
-17.323009490966797
-19.637130737304688
-15.547619819641113
-15.222570419311523
-20.780290603637695
-22.758350372314453
-24.654560089111328
-27.762029647827148
-24.642110824584961
-29.458320617675781
-24.239980697631836
-32.610198974609375
-27.480060577392578
-24.058130264282227
-21.089550018310547
-21.801410675048828
-21.759679794311523
-23.380970001220703
-22.730800628662109
-25.250600814819336
-20.295509338378906
-18.79364013671875
-24.521669387817383
-20.805389404296875
-23.041500091552734
-21.853029251098633
-24.581010818481445
-25.115209579467773
-19.753559112548828
-23.977180480957031
-20.228179931640625
-28.996259689331055
-25.323520660400391
-18.750499725341797
-19.880769729614258
-19.637870788574219
-18.839859008789063
-15.723010063171387
-15.308819770812988
-23.490589141845703
-29.708940505981445
-22.678409576416016
-20.882369995117188
-16.217649459838867
-18.219879150390625
-17.870899200439453
-23.80443000793457
-25.068210601806641
-24.649539947509766
-21.046840667724609
-22.584480285644531
-17.759439468383789
-19.408220291137695
-24.470569610595703
-17.697450637817383
-20.314510345458984
-26.676929473876953
-20.692409515380859
-17.955280303955078
-19.549169540405273
-20.93903923034668
-29.669319152832031
-17.166210174560547
-16.031759262084961
-21.515590667724609
-19.652559280395508
-27.072269439697266
-22.719509124755859
-22.525739669799805
-23.232500076293945
-22.651569366455078
-21.238460540771484
-22.478139877319336
-20.986570358276367
-19.900020599365234
-23.039529800415039
-25.9183292388916
-21.7373104095459
-20.635639190673828
-20.805400848388672
-26.987730026245117
-24.873260498046875
-20.13092041015625
-16.588699340820313
-17.638729095458984
-17.082469940185547
-15.313949584960938
-15.493869781494141
-28.255819320678711
-29.810260772705078
-21.22504997253418
-20.0639705657959
-20.325389862060547
-20.20857048034668
-25.973640441894531
-27.687740325927734
-22.920429229736328
-20.518270492553711
-28.303279876708984
-23.994060516357422
-18.158090591430664
-17.464910507202148
-21.395740509033203
-19.7114200592041
-21.029850006103516
-21.95758056640625
-16.644620895385742
-18.722280502319336
-19.333869934082031
-20.9625301361084
-23.693679809570313
-23.990819931030273
-24.662759780883789
-21.384700775146484
-22.1085205078125
-21.247159957885742
-20.373779296875
-21.827259063720703
-16.245609283447266
-19.459980010986328
-25.898120880126953
-22.040470123291016
-24.021129608154297
-29.405599594116211
-27.703140258789063
-24.590200424194336
-26.984819412231445
-20.173809051513672
-23.162870407104492
-21.203899383544922
-20.406949996948242
-21.90863037109375
-22.646869659423828
-22.099529266357422
-24.64845085144043
-17.263700485229492
-20.631389617919922
-23.581350326538086
-21.339290618896484
-25.717529296875
-24.956729888916016
-22.319339752197266
-24.761249542236328
-18.839929580688477
-17.98805046081543
-24.653379440307617
-25.330789566040039
-22.591299057006836
-26.051950454711914
-25.102579116821289
-23.478130340576172
-20.363180160522461
-20.236209869384766
-26.456680297851563
-28.882099151611328
-27.004899978637695
-22.93794059753418
-21.842250823974609
-22.170269012451172
-23.899120330810547
-20.981809616088867
-18.778440475463867
-21.56117057800293
-19.037820816040039
-22.131280899047852
-18.198219299316406
-22.35569953918457
-17.385120391845703
-19.713590621948242
-18.657230377197266
-22.772970199584961
-22.117330551147461
-20.475780487060547
-22.84514045715332
-26.927799224853516
-19.88932991027832
-19.41156005859375
-30.9549503326416
-22.038509368896484
-22.31212043762207
-18.166330337524414
-17.588119506835937
-17.918180465698242
-19.264560699462891
-22.44318962097168
-18.965839385986328
-18.939640045166016
-19.393209457397461
-21.788610458374023
-23.503040313720703
-37.294628143310547
-23.927700042724609
-19.018989562988281
-19.407169342041016
-17.8800106048584
-21.829540252685547
-24.153720855712891
-25.017099380493164
-22.609819412231445
-21.332929611206055
-22.923189163208008
-23.780839920043945
-22.255050659179688
-22.475790023803711
-22.091770172119141
-24.224149703979492
-21.962310791015625
-20.206630706787109
-29.882839202880859
-23.256929397583008
-24.401840209960937
-22.313859939575195
-21.303760528564453
-25.10508918762207
-22.222169876098633
-21.2585391998291
-24.993719100952148
-24.604219436645508
-24.4990291595459
-19.172019958496094
-23.6453800201416
-22.496059417724609
-22.017269134521484
-18.183229446411133
-18.573070526123047
-19.845119476318359
-22.354339599609375
-26.660890579223633
-19.037080764770508
-20.435550689697266
-23.357450485229492
-16.45918083190918
-25.789989471435547
-19.356349945068359
-23.802549362182617
-24.020650863647461
-22.906949996948242
-25.524730682373047
-18.264110565185547
-18.431070327758789
-25.223920822143555
-24.864179611206055
-26.566629409790039
-28.158069610595703
-21.085830688476563
-22.623439788818359
-19.117080688476563
-22.761259078979492
-23.997959136962891
-25.389789581298828
-21.17548942565918
-20.587770462036133
-21.7470703125
-23.835790634155273
-24.328369140625
-24.400890350341797
-24.893650054931641
-26.666879653930664
-26.48784065246582
-22.89546012878418
-18.339569091796875
-19.060840606689453
-18.434429168701172
-23.309520721435547
-23.395689010620117
-22.923830032348633
-24.562280654907227
-25.267080307006836
-26.683109283447266
-24.041479110717773
-26.352689743041992
-24.20359992980957
-29.199260711669922
-24.612089157104492
-21.932220458984375
-21.59773063659668
-23.887920379638672
-24.409719467163086
-28.659439086914063
-20.70265007019043
-20.067440032958984
-19.503469467163086
-20.152729034423828
-27.2944393157959
-23.732099533081055
-28.628879547119141
-27.702999114990234
-24.937980651855469
-22.377239227294922
-27.129180908203125
-34.562320709228516
-22.413700103759766
-25.625200271606445
-27.658649444580078
-24.250520706176758
-20.823400497436523
-24.336990356445313
-23.699230194091797
-20.842180252075195
-22.968509674072266
-23.664989471435547
-23.205219268798828
-21.183149337768555
-19.795820236206055
-30.623180389404297
-27.606670379638672
-26.644969940185547
-27.605329513549805
-22.897579193115234
-20.875740051269531
-26.237180709838867
-17.611730575561523
-17.252399444580078
-19.402820587158203
-22.912479400634766
-21.291080474853516
-18.6978702545166
-18.885570526123047
-20.185550689697266
-20.912460327148437
-19.781829833984375
-18.339399337768555
-22.373600006103516
-20.657939910888672
-21.505420684814453
-17.438619613647461
-17.210790634155273
-23.940019607543945
-26.772319793701172
-24.81879997253418
-22.237560272216797
-20.321540832519531
-21.329189300537109
-31.757949829101563
-22.239839553833008
-25.334020614624023
-23.47477912902832
-22.215730667114258
-20.760910034179688
-24.701419830322266
-23.414129257202148
-21.737390518188477
-24.11067008972168
-22.087589263916016
-23.237209320068359
-21.429189682006836
-19.332080841064453
-17.858730316162109
-20.019670486450195
-21.865520477294922
-20.367120742797852
-20.097949981689453
-28.606109619140625
-29.685909271240234
-19.938850402832031
-18.701030731201172
-22.03080940246582
-22.218809127807617
-21.43174934387207
-23.69403076171875
-22.011760711669922
-23.374109268188477
-28.085819244384766
-19.534360885620117
-18.864200592041016
-26.2733097076416
-23.226070404052734
-23.54302978515625
-23.981420516967773
-23.95244026184082
-21.830820083618164
-23.542009353637695
-27.927139282226563
-20.113430023193359
-19.81797981262207
-24.890979766845703
-22.610790252685547
-28.057529449462891
-27.633520126342773
-27.219009399414063
-17.744319915771484
-20.458530426025391
-25.622890472412109
-24.968410491943359
-25.241979598999023
-25.971839904785156
-26.586729049682617
-19.666379928588867
-17.320680618286133
-20.924030303955078
-19.741579055786133
-20.039960861206055
-21.245090484619141
-22.3452205657959
-26.94243049621582
-23.406959533691406
-23.784900665283203
-30.567470550537109
-27.370210647583008
-23.809230804443359
-20.676309585571289
-24.736469268798828
-23.204879760742187
-21.083160400390625
-17.426620483398437
-18.016109466552734
-27.493129730224609
-22.323970794677734
-16.406740188598633
-20.063840866088867
-22.1229305267334
-24.539459228515625
-22.67439079284668
-21.311010360717773
-19.912099838256836
-20.372060775756836
-31.103960037231445
-24.417930603027344
-24.355770111083984
-25.389419555664063
-22.571430206298828
-31.738239288330078
-27.863140106201172
-26.84929084777832
-22.308139801025391
-20.682449340820313
-22.876010894775391
-18.485160827636719
-26.346040725708008
-28.418739318847656
-20.898979187011719
-23.291179656982422
-20.88970947265625
-25.506729125976563
-28.508609771728516
-24.3685302734375
-26.430749893188477
-23.973930358886719
-21.306650161743164
-23.268169403076172
-22.092840194702148
-25.687339782714844
-24.349090576171875
-21.850849151611328
-27.308399200439453
-26.110080718994141
-20.499570846557617
-19.531209945678711
-18.182369232177734
-17.685100555419922
-18.719690322875977
-23.19635009765625
-24.487579345703125
-23.460620880126953
-27.916309356689453
-21.945180892944336
-20.270910263061523
-19.326869964599609
-22.330770492553711
-20.560949325561523
-27.404539108276367
-22.787530899047852
-26.303789138793945
-21.039220809936523
-20.809389114379883
-30.306240081787109
-22.12554931640625
-20.962789535522461
-25.191530227661133
-23.994529724121094
-23.009870529174805
-22.698230743408203
-23.279010772705078
-22.157270431518555
-21.147670745849609
-20.504850387573242
-20.911649703979492
-25.96858024597168
-20.690710067749023
-20.951040267944336
-28.249519348144531
-30.550809860229492
-19.288019180297852
-21.03754997253418
-23.204280853271484
-23.24315071105957
-23.695949554443359
-25.12952995300293
-21.879819869995117
-25.925870895385742
-20.178140640258789
-20.011669158935547
-21.447530746459961
-23.789339065551758
-21.8160400390625
-17.291389465332031
-19.122310638427734
-19.632850646972656
-24.139869689941406
-21.288200378417969
-21.105350494384766
-19.091569900512695
-19.309459686279297
-24.235239028930664
-22.716869354248047
-22.894460678100586
-22.753650665283203
-26.42234992980957
-23.570520401000977
-31.247650146484375
-24.632839202880859
-17.2202205657959
-21.725399017333984
-18.150470733642578
-23.70435905456543
-17.553180694580078
-19.075130462646484
-26.696260452270508
-24.965900421142578
-26.60951042175293
-24.333110809326172
-25.81981086730957
-22.325239181518555
-22.306850433349609
-23.101900100708008
-24.07356071472168
-16.491039276123047
-18.47960090637207
-21.193599700927734
-21.537679672241211
-23.459909439086914
-16.72736930847168
-16.895709991455078
-22.145559310913086
-19.21034049987793
-18.331809997558594
-18.378969192504883
-20.818269729614258
-19.005449295043945
-20.658679962158203
-22.017520904541016
-22.803569793701172
-20.403850555419922
-18.5814208984375
-22.467609405517578
-22.165220260620117
-16.810110092163086
-16.885540008544922
-21.910430908203125
-25.263919830322266
-18.232990264892578
-20.713769912719727
-23.424049377441406
-24.642459869384766
-21.056850433349609
-22.438949584960938
-22.277509689331055
-17.324710845947266
-19.167179107666016
-22.226730346679688
-22.137950897216797
-22.559799194335938
-26.185159683227539
-18.840200424194336
-25.85651969909668
-18.966930389404297
-26.827169418334961
-22.286600112915039
-24.022539138793945
-21.530429840087891
-23.296329498291016
-19.188879013061523
-26.692720413208008
-28.138469696044922
-25.686660766601563
-21.200929641723633
-23.47715950012207
-23.647199630737305
-25.444639205932617
-21.55364990234375
-22.29265022277832
-24.04966926574707
-23.972429275512695
-23.818599700927734
-20.0781307220459
-20.246700286865234
-29.94141960144043
-31.838010787963867
-24.38783073425293
-26.823099136352539
-27.67970085144043
-22.304920196533203
-19.7381591796875
-25.459270477294922
-19.23383903503418
-17.716350555419922
-19.683950424194336
-18.00098991394043
-24.534690856933594
-29.150470733642578
-20.605480194091797
-22.387310028076172
-21.653049468994141
-22.013050079345703
-20.4964599609375
-24.012639999389648
-20.659120559692383
-22.176929473876953
-21.72068977355957
-19.841760635375977
-20.766500473022461
-24.976940155029297
-21.850530624389648
-25.339309692382813
-26.937179565429688
-22.450870513916016
-22.709720611572266
-23.983810424804688
-21.388599395751953
-18.874929428100586
-22.2071590423584
-20.631999969482422
-21.176149368286133
-27.9566707611084
-23.57012939453125
-32.878940582275391
-26.52318000793457
-19.287160873413086
-18.767330169677734
-24.09412956237793
-23.07975959777832
-19.626110076904297
-20.196149826049805
-22.552539825439453
-26.445819854736328
-25.175149917602539
-19.213449478149414
-21.834270477294922
-30.055049896240234
-30.6665096282959
-22.994060516357422
-26.618810653686523
-17.501270294189453
-20.593090057373047
-22.85692024230957
-23.693780899047852
-20.073879241943359
-19.742120742797852
-21.82090950012207
-18.660770416259766
-23.25575065612793
-20.500890731811523
-20.886289596557617
-20.941890716552734
-23.945669174194336
-18.614259719848633
-19.985349655151367
-20.708789825439453
-24.870569229125977
-27.38633918762207
-23.740520477294922
-20.710159301757812
-22.391330718994141
-23.237110137939453
-24.285930633544922
-22.970560073852539
-24.005710601806641
-22.951690673828125
-19.431119918823242
-19.065589904785156
-27.118719100952148
-24.09674072265625
-18.462860107421875
-18.618770599365234
-22.806209564208984
-19.352619171142578
-20.555370330810547
-20.462970733642578
-23.291820526123047
-19.774040222167969
-18.406730651855469
-21.624870300292969
-28.195629119873047
-21.578550338745117
-26.266019821166992
-22.759609222412109
-20.348369598388672
-20.778059005737305
-22.422130584716797
-23.753299713134766
-24.080049514770508
-28.811189651489258
-20.962089538574219
-22.391529083251953
-22.70758056640625
-25.914810180664063
-23.537910461425781
-26.5960693359375
-22.108970642089844
-21.231130599975586
-20.788990020751953
-19.36846923828125
-17.689159393310547
-19.624599456787109
-21.264419555664063
-18.344640731811523
-19.829010009765625
-24.4652099609375
-22.721380233764648
-18.727260589599609
-21.446090698242187
-26.656379699707031
-28.182390213012695
-28.049600601196289
-14.412039756774902
-13.516039848327637
-17.398359298706055
-21.475820541381836
-22.098979949951172
-31.111730575561523
-21.604019165039063
-21.516550064086914
-22.264850616455078
-20.830320358276367
-24.081020355224609
-21.913280487060547
-23.023580551147461
-20.8795108795166
-21.242809295654297
-21.765249252319336
-17.898880004882812
-17.282310485839844
-20.0518798828125
-21.7102108001709
-24.357320785522461
-23.748659133911133
-24.42919921875
-19.965160369873047
-22.683450698852539
-21.971870422363281
-22.319049835205078
-24.587690353393555
-20.717639923095703
-21.845300674438477
-21.051769256591797
-21.346389770507813
-23.323709487915039
-21.729290008544922
-27.391849517822266
-20.474790573120117
-19.425899505615234
-24.228219985961914
-22.565860748291016
-21.735689163208008
-17.964340209960937
-20.759260177612305
-21.163309097290039
-20.303379058837891
-24.170269012451172
-26.06549072265625
-19.457759857177734
-19.083469390869141
-22.544559478759766
-23.799070358276367
-19.71034049987793
-20.726959228515625
-20.9572696685791
-27.292020797729492
-22.102869033813477
-21.938060760498047
-21.710819244384766
-20.468889236450195
-17.618850708007812
-24.924280166625977
-20.584419250488281
-18.278310775756836
-22.9591007232666
-22.594179153442383
-22.793149948120117
-26.934940338134766
-28.4923095703125
-21.773740768432617
-24.783050537109375
-24.830360412597656
-28.523290634155273
-23.058000564575195
-21.172590255737305
-18.5025691986084
-23.002040863037109
-22.486370086669922
-22.886249542236328
-21.354179382324219
-25.793180465698242
-23.014080047607422
-17.20598030090332
-17.3843994140625
-19.242549896240234
-27.029390335083008
-22.351589202880859
-20.222169876098633
-29.686399459838867
-25.444440841674805
-28.87571907043457
-28.977390289306641
-25.344890594482422
-31.876949310302734
-26.332450866699219
-22.149850845336914
-20.048229217529297
-20.101400375366211
-27.873199462890625
-26.170440673828125
-26.800020217895508
-20.243049621582031
-20.282669067382813
-29.764360427856445
-26.896440505981445
-23.416109085083008
-20.25221061706543
-20.07621955871582
-20.166860580444336
-22.013010025024414
-26.502719879150391
-28.251609802246094
-18.840610504150391
-25.923679351806641
-21.00568962097168
-19.373409271240234
-21.800510406494141
-30.853839874267578
-24.68147087097168
-29.89055061340332
-21.697500228881836
-18.502750396728516
-21.990270614624023
-21.431560516357422
-27.556089401245117
-31.628019332885742
-23.087139129638672
-18.490619659423828
-20.894460678100586
-19.119680404663086
-23.417909622192383
-22.742679595947266
-20.697380065917969
-22.349750518798828
-23.802989959716797
-25.066810607910156
-17.684669494628906
-19.015979766845703
-28.665859222412109
-23.510280609130859
-30.569869995117188
-22.180009841918945
-24.486589431762695
-23.890079498291016
-25.020229339599609
-22.833820343017578
-23.767940521240234
-18.8593807220459
-25.884410858154297
-22.770479202270508
-19.632579803466797
-23.768810272216797
-25.407829284667969
-26.549129486083984
-27.907989501953125
-18.967250823974609
-17.495590209960937
-22.327350616455078
-18.781099319458008
-21.528450012207031
-24.321630477905273
-25.4735107421875
-19.860210418701172
-18.918920516967773
-24.599260330200195
-21.467479705810547
-21.508670806884766
-20.456640243530273
-20.216220855712891
-19.166130065917969
-22.081150054931641
-20.381729125976563
-20.865690231323242
-15.450750350952148
-26.895519256591797
-24.890710830688477
-22.308080673217773
-20.64192008972168
-16.325439453125
-19.977230072021484
-22.533239364624023
-25.365299224853516
-21.305259704589844
-20.982120513916016
-20.235570907592773
-18.952579498291016
-20.475299835205078
-27.286960601806641
-24.849699020385742
-22.588459014892578
-20.8422908782959
-20.844060897827148
-21.18589973449707
-25.067550659179688
-25.125240325927734
-18.734109878540039
-19.300559997558594
-22.398689270019531
-22.628089904785156
-22.239719390869141
-36.437160491943359
-28.760610580444336
-21.78788948059082
-23.901369094848633
-22.558189392089844
-23.643430709838867
-26.635480880737305
-23.893890380859375
-22.442859649658203
-22.979740142822266
-21.2285099029541
-18.986129760742188
-19.809839248657227
-24.447750091552734
-23.373380661010742
-20.829830169677734
-23.393230438232422
-27.914970397949219
-28.232349395751953
-17.74700927734375
-18.82234001159668
-26.359970092773438
-29.437410354614258
-26.322450637817383
-25.1813907623291
-24.298450469970703
-22.905569076538086
-24.535120010375977
-22.393239974975586
-21.338659286499023
-22.851139068603516
-19.530540466308594
-17.738460540771484
-18.749149322509766
-22.670440673828125
-17.7650203704834
-20.172679901123047
-19.450340270996094
-19.214649200439453
-19.91156005859375
-20.020709991455078
-17.844949722290039
-26.339799880981445
-28.187450408935547
-26.908519744873047
-21.96820068359375
-23.187950134277344
-20.375949859619141
-21.329790115356445
-21.491069793701172
-21.762439727783203
-22.523349761962891
-22.058879852294922
-23.108760833740234
-22.552639007568359
-25.748699188232422
-23.479129791259766
-20.843849182128906
-24.050100326538086
-22.013339996337891
-18.657100677490234
-24.839300155639648
-23.415210723876953
-25.277080535888672
-26.984209060668945
-23.557130813598633
-28.569339752197266
-28.138090133666992
-23.869070053100586
-21.100299835205078
-22.286140441894531
-23.500049591064453
-27.694019317626953
-16.49370002746582
-17.997709274291992
-16.35685920715332
-19.923299789428711
-24.052589416503906
-22.687660217285156
-19.04656982421875
-20.896230697631836
-22.114299774169922
-22.159290313720703
-20.027830123901367
-19.99591064453125
-26.914480209350586
-19.010829925537109
-22.193840026855469
-19.492250442504883
-19.592409133911133
-25.39723014831543
-26.860260009765625
-24.694110870361328
-18.721220016479492
-20.312429428100586
-21.5627498626709
-22.197589874267578
-21.343130111694336
-22.114490509033203
-25.983749389648438
-22.992099761962891
-22.108190536499023
-22.091110229492188
-21.442850112915039
-30.115139007568359
-25.312349319458008
-21.575149536132812
-20.128690719604492
-21.227260589599609
-16.622339248657227
-17.574020385742188
-20.967380523681641
-18.94297981262207
-21.403940200805664
-21.410959243774414
-24.646160125732422
-21.672220230102539
-22.038639068603516
-22.396730422973633
-20.365459442138672
-27.239059448242188
-21.846420288085938
-22.579679489135742
-27.443500518798828
-18.857349395751953
-21.942470550537109
-23.063749313354492
-19.89307975769043
-21.189609527587891
-21.081829071044922
-23.343029022216797
-24.99370002746582
-24.179800033569336
-18.630779266357422
-19.928489685058594
-23.640119552612305
-27.81443977355957
-26.000730514526367
-29.423229217529297
-21.398960113525391
-21.149990081787109
-23.580629348754883
-21.220920562744141
-21.93971061706543
-24.774030685424805
-20.258689880371094
-17.258659362792969
-17.544820785522461
-26.936620712280273
-21.222879409790039
-24.398609161376953
-25.3343505859375
-34.777969360351563
-23.522079467773438
-18.041790008544922
-17.670190811157227
-25.869049072265625
-24.684869766235352
-30.527210235595703
-27.273990631103516
-29.693759918212891
-28.923999786376953
-24.248199462890625
-23.059780120849609
-22.756380081176758
-18.662509918212891
-25.812610626220703
-25.246440887451172
-20.9229793548584
-20.069759368896484
-22.684860229492188
-24.749250411987305
-21.775009155273437
-25.358169555664063
-22.295610427856445
-22.769199371337891
-28.369449615478516
-23.438079833984375
-18.618579864501953
-18.071819305419922
-23.313720703125
-26.051290512084961
-20.925710678100586
-23.68317985534668
-19.100040435791016
-23.384780883789063
-19.20326042175293
-19.006729125976563
-20.040510177612305
-19.990139007568359
-18.859550476074219
-21.661069869995117
-22.1352596282959
-17.623140335083008
-17.912590026855469
-25.550159454345703
-21.609430313110352
-21.324039459228516
-20.238719940185547
-26.605770111083984
-20.245189666748047
-20.832759857177734
-22.723110198974609
-23.182149887084961
-27.199289321899414
-29.110300064086914
-33.325519561767578
-23.122110366821289
-25.225570678710938
-20.196260452270508
-22.788419723510742
-25.035209655761719
-22.622760772705078
-19.018539428710937
-22.205289840698242
-24.180360794067383
-26.787160873413086
-24.100040435791016
-19.774669647216797
-24.566530227661133
-21.302799224853516
-29.742050170898438
-27.787490844726563
-24.585620880126953
-22.005859375
-22.691129684448242
-27.06852912902832
-18.194229125976562
-18.152530670166016
-19.466779708862305
-20.556539535522461
-21.502019882202148
-22.209110260009766
-23.596269607543945
-29.972129821777344
-27.303709030151367
-23.367900848388672
-22.789609909057617
-23.428689956665039
-23.739200592041016
-25.678800582885742
-25.727859497070312
-17.592380523681641
-21.932750701904297
-21.658990859985352
-27.333120346069336
-26.955949783325195
-25.756280899047852
-22.39668083190918
-21.467540740966797
-24.804569244384766
-20.688199996948242
-19.917900085449219
-20.646440505981445
-19.172359466552734
-27.090690612792969
-24.717849731445313
-19.829540252685547
-21.547519683837891
-22.753879547119141
-28.416820526123047
-24.310129165649414
-25.4808406829834
-20.085269927978516
-20.171049118041992
-26.086019515991211
-26.892179489135742
-20.15192985534668
-25.737360000610352
-24.052280426025391
-24.452150344848633
-21.392879486083984
-20.009950637817383
-21.242879867553711
-27.521150588989258
-17.292779922485352
-17.532169342041016
-21.611600875854492
-27.299989700317383
-20.277919769287109
-25.447689056396484
-22.359649658203125
-25.371089935302734
-26.685300827026367
-23.004720687866211
-19.700639724731445
-22.137350082397461
-24.73876953125
-23.929790496826172
-32.009479522705078
-27.013399124145508
-19.416820526123047
-20.943780899047852
-22.205799102783203
-25.956510543823242
-22.457889556884766
-24.613370895385742
-19.788110733032227
-19.399320602416992
-21.022869110107422
-18.205480575561523
-23.786190032958984
-23.194839477539063
-28.393669128417969
-17.9360408782959
-16.724300384521484
-21.114559173583984
-17.197660446166992
-17.579349517822266
-27.532169342041016
-27.936050415039063
-21.41670036315918
-21.93140983581543
-20.632179260253906
-20.998619079589844
-27.663280487060547
-26.503839492797852
-33.57666015625
-28.23961067199707
-18.684169769287109
-19.412410736083984
-23.055549621582031
-21.957309722900391
-25.097019195556641
-21.7697696685791
-20.15315055847168
-23.095279693603516
-22.146030426025391
-20.753820419311523
-34.532009124755859
-20.052799224853516
-17.8110408782959
-14.759940147399902
-16.291799545288086
-17.945240020751953
-23.012899398803711
-22.690479278564453
-17.683040618896484
-20.905029296875
-18.0699405670166
-17.117000579833984
-16.992870330810547
-23.602380752563477
-23.078670501708984
-30.134029388427734
-22.397489547729492
-22.795700073242188
-28.123100280761719
-25.177839279174805
-18.31505012512207
-23.443910598754883
-19.101560592651367
-23.909929275512695
-26.146829605102539
-20.917179107666016
-20.271640777587891
-20.080669403076172
-26.985990524291992
-22.08418083190918
-22.872959136962891
-20.756839752197266
-24.413150787353516
-26.570760726928711
-19.837129592895508
-22.406909942626953
-23.657360076904297
-26.91486930847168
-28.959079742431641
-20.557029724121094
-25.041519165039063
-21.143119812011719
-18.854650497436523
-20.136569976806641
-28.887630462646484
-26.82012939453125
-25.016750335693359
-26.63507080078125
-18.727880477905273
-20.334749221801758
-31.866649627685547
-22.882980346679688
-21.194860458374023
-18.572389602661133
-15.782819747924805
-22.542949676513672
-24.601980209350586
-24.857599258422852
-24.448530197143555
-20.98689079284668
-22.95952033996582
-23.325990676879883
-20.580959320068359
-22.04939079284668
-28.12748908996582
-24.30409049987793
-27.646059036254883
-27.156429290771484
-22.439029693603516
-23.812919616699219
-25.2438907623291
