100000000,-27.37807927
101000000,-27.27542727
102000000,-27.41768388
103000000,-27.36443657
104000000,-27.38851272
105000000,-27.4116212
106000000,-27.36227022
107000000,-27.39737396
108000000,-27.3482204
109000000,-27.29986217
110000000,-27.36897246
111000000,-27.34792974
112000000,-27.36786124
113000000,-27.35429138
114000000,-27.4005719
115000000,-27.35982507
116000000,-27.36345524
117000000,-27.36528046
118000000,-27.35799412
119000000,-27.36124273
120000000,-27.24438971
121000000,-27.45004133
122000000,-27.4160522
123000000,-27.27765896
124000000,-27.3525073
125000000,-27.38671811
126000000,-27.40019814
127000000,-27.41078973
128000000,-27.3878019
129000000,-27.46777566
130000000,-27.40057375
131000000,-27.34125449
132000000,-27.27076784
133000000,-27.31086399
134000000,-27.38044811
135000000,-27.3450028
136000000,-27.36119885
137000000,-27.38522967
138000000,-27.27579941
139000000,-27.36721662
140000000,-27.3015099
141000000,-27.40022215
142000000,-27.43025624
143000000,-27.26906216
144000000,-27.30129266
145000000,-27.31280017
146000000,-27.40438573
147000000,-27.43913788
148000000,-27.42217561
149000000,-27.32896972
150000000,-27.25520399
151000000,-27.39697968
152000000,-27.38541367
153000000,-27.29594767
154000000,-27.42554081
155000000,-27.3627969
156000000,-27.34873761
157000000,-27.3369109
158000000,-27.29176623
159000000,-27.41249188
160000000,-27.3594903
161000000,-27.43003848
162000000,-27.37796546
163000000,-27.3708382
164000000,-27.36277943
165000000,-27.32391383
166000000,-27.3600408
167000000,-27.348173
168000000,-27.248111
169000000,-27.35779952
170000000,-27.2222916
171000000,-27.44231766
172000000,-27.35935421
173000000,-27.38073615
174000000,-27.40265545
175000000,-27.28168548
176000000,-27.32839488
177000000,-27.42166569
178000000,-27.34020805
179000000,-27.39391933
180000000,-27.33000709
181000000,-27.38855295
182000000,-27.42381957
183000000,-27.35187564
184000000,-27.34838743
185000000,-27.39509029
186000000,-27.33010668
187000000,-27.36459373
188000000,-27.36050233
189000000,-27.34446719
190000000,-27.41931604
191000000,-27.31338833
192000000,-27.27394975
193000000,-27.22064381
194000000,-27.39150384
195000000,-27.25237249
196000000,-27.27825821
197000000,-27.31451388
198000000,-27.38060173
199000000,-27.32984956
200000000,-27.41748835
201000000,-27.36819811
202000000,-27.37947383
203000000,-27.46133074
204000000,-27.38907636
205000000,-27.41595595
206000000,-27.35353945
207000000,-27.38129865
208000000,-27.30981378
209000000,-27.36104256
210000000,-27.36563166
211000000,-27.36721104
212000000,-27.19254448
213000000,-27.36629516
214000000,-27.33508655
215000000,-27.48065356
216000000,-27.32212639
217000000,-27.32164823
218000000,-27.13519804
219000000,-27.37595006
220000000,-27.33050618
221000000,-27.37557911
222000000,-27.3639715
223000000,-27.36533117
224000000,-27.28677867
225000000,-27.37518094
226000000,-27.39565744
227000000,-27.3951552
228000000,-27.20831383
229000000,-27.30174658
230000000,-27.29994878
231000000,-27.35857919
232000000,-27.40052011
233000000,-27.37350963
