0.1,37.38549577145244
0.1345,37.97000092062024
0.169,38.16914698809077
0.2035,36.95164715043418
0.238,37.87176435268194
0.2725,37.69254256529279
0.307,38.21571330478
0.3415,37.95777628052701
0.376,38.18309809515089
0.4105,38.06005312400408
0.445,38.22131995964617
0.4795,38.14725747502181
0.514,38.08832686229475
0.5485,38.10864175474186
0.583,38.10348721475778
0.6175,38.04011716686175
0.652,37.96179380235777
0.6865,37.79247926051774
0.721,38.11423160978848
0.7554999999999999,38.48895993764315
0.79,38.49952383046099
0.8245,38.68650589139995
0.859,38.72636471917144
0.8935,38.72857194994614
0.928,38.77901706476701
0.9625,38.52259972899457
0.997,38.34799379580324
1.0315,38.45582652070505
1.066,38.66528034097464
1.1005,38.29670860503455
1.135,37.97690625653322
1.1695,38.53330945366826
1.204,38.70386770483917
1.2385,38.83231271990197
1.273,38.83896526192451
1.3075,38.93831604506164
1.342,38.85625698936733
1.3765,38.90797773383475
1.411,38.74620414209478
1.4455,38.76751324419259
1.48,38.80428173093978
1.5145,38.83983865035383
1.549,38.75741855083266
1.5835,38.80972201137056
1.618,38.83674920228145
1.6525,38.99894978186691
1.687,39.16039027281684
1.7215,39.13192264829446
1.756,39.33163393147664
1.7905,39.15910223169988
1.825,38.98065083718833
1.8595,39.02202220273823
1.894,39.0958447636546
1.9285,39.11881560338762
1.963,39.005049667158
1.9975,39.12364338579596
2.032,39.17802072695631
2.0665,39.03952997575849
2.101,39.18853190221095
2.1355,39.21199307314581
2.17,39.17494602912931
2.2045,38.98710127812474
2.239,38.90906027040756
2.2735,38.79575711505098
2.308,38.86196764323535
2.3425,38.88083088336592
2.377,39.04434966877568
2.4115,39.05031265762896
2.446,38.91957504763909
2.4805,38.83166794686731
2.515,38.93686618322676
2.5495,38.72132368058533
2.584,38.85584143739761
2.6185,38.73264200124951
2.653,38.14617763513571
2.6875,37.97350410270616
2.722,38.50186330890599
2.7565,38.3995201790544
2.791,38.24528186692439
2.8255,38.37883262889455
2.86,38.2626903652512
2.8945,38.70961403465732
2.929,38.62172676469634
2.9635,38.61579779382055
2.998,38.47278711718011
3.0325,38.69456251057801
3.067,38.71927112764135
3.1015,38.45673925006898
3.136,38.49117861190703
3.1705,38.25154918338965
3.205,38.18033205182307
3.2395,38.36406958909576
3.274,38.233143230244
3.3085,38.74245333835017
3.343,38.58777308027305
3.3775,38.49895690004415
3.412,38.24633576980402
3.4465,37.91545676502727
3.481,38.17246154081053
3.5155,38.22397388392871
3.55,37.27934320910371
3.5845,37.41004889309582
3.619,37.83418837593913
3.6535,38.24127093321667
3.688,38.19613993497407
3.7225,38.08206684259771
3.757,38.51555877756518
3.7915,38.44522691662321
3.826,38.65787934895307
3.8605,38.80683455729735
3.895,38.8241866987634
3.9295,38.65963359475037
3.964,38.75682956166929
3.9985,38.65668171808226
4.033,38.80145398390222
4.0675,38.84292226199726
4.102,38.73749698488002
4.1365,38.74271033472343
4.171,38.90877905205132
4.2055,38.85680012593137
4.24,38.63441510648325
4.2745,38.55427215964038
4.309,38.3223252232155
4.3435,38.36925791629827
4.378,38.64973693666351
4.4125,38.4724864110204
4.447,38.41224000545906
4.4815,38.57648952492634
4.516,38.61142053532296
4.5505,38.62760849959167
4.585,38.62828024348744
4.6195,38.71004359815687
4.654,38.70275172288022
4.6885,38.78297385818037
4.723,38.76267392626541
4.7575,38.70077560835094
4.792,38.75524872700489
4.8265,38.61829845213424
4.861,38.51546742210462
4.8955,38.44161566928473
4.93,38.39687372865453
4.9645,38.52060943238799
4.999,38.55009712463686
5.0335,38.59737996984129
5.068,38.55927815067895
5.1025,38.55482418416143
5.137,38.45880824666147
5.1715,38.59299000421053
5.206,38.47336008269268
5.2405,38.48476024658732
5.275,38.49509163442872
5.3095,38.2918454465718
5.344,38.29359484896689
5.3785,38.18756753918321
5.413,38.16665064882869
5.4475,38.18307752094383
5.482,38.17376018104876
5.5165,38.20561371052739
5.551,38.18160359450166
5.5855,38.23683513372158
5.62,38.27750086090006
5.6545,38.35504807125525
5.689,38.18717559855719
5.7235,38.00248278709086
5.758,38.5222606799812
5.7925,38.13786797442767
5.827,38.1221899701064
5.8615,38.47924975722994
5.896,37.91414583701469
5.9305,37.9566426576662
5.965,38.13438246936235
5.9995,38.17515626929
6.034,38.1830255845115
6.0685,38.08350368263467
6.103,38.07027905238
6.1375,38.09021295508808
6.172,38.0089414678385
6.2065,38.10826997958829
6.241,38.02438127016886
6.2755,37.9271220421625
6.31,37.90425771777419
6.3445,37.81636055371107
6.379,37.79651884177762
6.4135,37.79238529771781
6.448,37.87592299886164
6.4825,37.84804272528108
6.517,37.84990081405943
6.5515,37.81430600171247
6.586,37.8368139187497
6.6205,37.89216767722105
6.655,37.85647802186947
6.6895,37.83372874196059
6.724,37.81677659718668
6.7585,37.75416983727547
6.793,37.75514565962078
6.8275,37.74782583653693
6.862,37.74704455271756
6.8965,37.80778823942286
6.931,37.65693885430154
6.9655,37.76257163907209
7,38.12197391472306
